name|code|MaxRange|DayNum|message_score_max|message_score_min|message_score_dis|basic_score_max|basic_score_min|total_score_max|total_score_min
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300465"><span class="fore-stock-name">高伟达</span><span class="fore-stock-spell displaynone">300465GWD</span></a>|<span class="fore-stock-code">sz300465</span>|0.37|7|4.8|4.8|0|5.1|5.1|6|6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002016"><span class="fore-stock-name">世荣兆业</span><span class="fore-stock-spell displaynone">002016SRZY</span></a>|<span class="fore-stock-code">sz002016</span>|0.36|7|5.7|5.7|0|6.8|6.8|6.8|6.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002107"><span class="fore-stock-name">沃华医药</span><span class="fore-stock-spell displaynone">002107WHYY</span></a>|<span class="fore-stock-code">sz002107</span>|0.36|7|7.9|7.9|0|5.8|5.8|5.3|5.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600268"><span class="fore-stock-name">国电南自</span><span class="fore-stock-spell displaynone">600268GDNZ</span></a>|<span class="fore-stock-code">sh600268</span>|0.35|7|5.5|5.5|0|5.1|5.1|4.8|4.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600343"><span class="fore-stock-name">航天动力</span><span class="fore-stock-spell displaynone">600343HTDL</span></a>|<span class="fore-stock-code">sh600343</span>|0.35|7|5.5|5.5|0|5.6|5.6|6.6|6.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh603799"><span class="fore-stock-name">华友钴业</span><span class="fore-stock-spell displaynone">603799HYGY</span></a>|<span class="fore-stock-code">sh603799</span>|0.35|7|3.7|3.7|0|5.6|5.6|4.3|4.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000034"><span class="fore-stock-name">深信泰丰</span><span class="fore-stock-spell displaynone">000034SXTF</span></a>|<span class="fore-stock-code">sz000034</span>|0.35|7|3.2|3.2|0|5.8|5.8|4|4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300302"><span class="fore-stock-name">同有科技</span><span class="fore-stock-spell displaynone">300302TYKJ</span></a>|<span class="fore-stock-code">sz300302</span>|0.35|7|7.2|7.2|0|6.4|6.4|5.3|5.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300366"><span class="fore-stock-name">创意信息</span><span class="fore-stock-spell displaynone">300366CYXX</span></a>|<span class="fore-stock-code">sz300366</span>|0.35|7|6.2|6.2|0|5.9|5.9|4.6|4.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600405"><span class="fore-stock-name">动力源</span><span class="fore-stock-spell displaynone">600405DLY</span></a>|<span class="fore-stock-code">sh600405</span>|0.34|4|5.5|5.5|0|6.2|6.2|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh603308"><span class="fore-stock-name">应流股份</span><span class="fore-stock-spell displaynone">603308YLGF</span></a>|<span class="fore-stock-code">sh603308</span>|0.34|7|5.5|5.5|0|6.2|6.2|4.9|4.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002358"><span class="fore-stock-name">森源电气</span><span class="fore-stock-spell displaynone">002358SYDQ</span></a>|<span class="fore-stock-code">sz002358</span>|0.34|7|5.1|5.1|0|6.1|6.1|4.5|4.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002617"><span class="fore-stock-name">露笑科技</span><span class="fore-stock-spell displaynone">002617LXKJ</span></a>|<span class="fore-stock-code">sz002617</span>|0.34|7|7.2|7.2|0|5.8|5.8|5.3|5.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300013"><span class="fore-stock-name">新宁物流</span><span class="fore-stock-spell displaynone">300013XNWL</span></a>|<span class="fore-stock-code">sz300013</span>|0.34|7|4.8|4.8|0|5.6|5.6|4.8|4.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300173"><span class="fore-stock-name">智慧松德</span><span class="fore-stock-spell displaynone">300173ZHSD</span></a>|<span class="fore-stock-code">sz300173</span>|0.34|7|6.1|6.1|0|6.3|6.3|6.3|6.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300240"><span class="fore-stock-name">飞力达</span><span class="fore-stock-spell displaynone">300240FLD</span></a>|<span class="fore-stock-code">sz300240</span>|0.34|7|6.7|6.7|0|5.8|5.8|6|6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300354"><span class="fore-stock-name">东华测试</span><span class="fore-stock-spell displaynone">300354DHCS</span></a>|<span class="fore-stock-code">sz300354</span>|0.34|7|4.7|4.7|0|5.2|5.2|4.6|4.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600678"><span class="fore-stock-name">四川金顶</span><span class="fore-stock-spell displaynone">600678SCJD</span></a>|<span class="fore-stock-code">sh600678</span>|0.33|7|5.3|5.3|0|5.6|5.6|5.8|5.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002260"><span class="fore-stock-name">德奥通航</span><span class="fore-stock-spell displaynone">002260DATH</span></a>|<span class="fore-stock-code">sz002260</span>|0.33|6|5.2|5.2|0|5.6|5.6|6.3|6.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002366"><span class="fore-stock-name">丹甫股份</span><span class="fore-stock-spell displaynone">002366DFGF</span></a>|<span class="fore-stock-code">sz002366</span>|0.33|7|7.1|7.1|0|5|5|4.9|4.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002451"><span class="fore-stock-name">摩恩电气</span><span class="fore-stock-spell displaynone">002451MEDQ</span></a>|<span class="fore-stock-code">sz002451</span>|0.33|7|5.5|5.5|0|5.8|5.8|5|5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002516"><span class="fore-stock-name">江苏旷达</span><span class="fore-stock-spell displaynone">002516JSKD</span></a>|<span class="fore-stock-code">sz002516</span>|0.33|7|7.1|7.1|0|6.5|6.5|4.7|4.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh603989"><span class="fore-stock-name">艾华集团</span><span class="fore-stock-spell displaynone">603989AHJT</span></a>|<span class="fore-stock-code">sh603989</span>|0.32|7|5.7|5.7|0|5.1|5.1|4.6|4.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000032"><span class="fore-stock-name">深桑达Ａ</span><span class="fore-stock-spell displaynone">000032SSDA</span></a>|<span class="fore-stock-code">sz000032</span>|0.32|7|6.4|6.4|0|5.3|5.3|6.8|6.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000820"><span class="fore-stock-name">金城股份</span><span class="fore-stock-spell displaynone">000820JCGF</span></a>|<span class="fore-stock-code">sz000820</span>|0.32|7|4.4|4.4|0|4.2|4.2|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002062"><span class="fore-stock-name">宏润建设</span><span class="fore-stock-spell displaynone">002062HRJS</span></a>|<span class="fore-stock-code">sz002062</span>|0.32|7|7.4|7.4|0|6.1|6.1|4.9|4.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002215"><span class="fore-stock-name">诺普信</span><span class="fore-stock-spell displaynone">002215NPX</span></a>|<span class="fore-stock-code">sz002215</span>|0.32|7|6.9|6.9|0|7.1|7.1|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002493"><span class="fore-stock-name">荣盛石化</span><span class="fore-stock-spell displaynone">002493RSSH</span></a>|<span class="fore-stock-code">sz002493</span>|0.32|7|6.8|6.8|0|6.7|6.7|6.7|6.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600172"><span class="fore-stock-name">黄河旋风</span><span class="fore-stock-spell displaynone">600172HHXF</span></a>|<span class="fore-stock-code">sh600172</span>|0.31|7|5.5|5.5|0|6.1|6.1|5.8|5.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000410"><span class="fore-stock-name">沈阳机床</span><span class="fore-stock-spell displaynone">000410SYJC</span></a>|<span class="fore-stock-code">sz000410</span>|0.31|7|4.8|4.8|0|4.8|4.8|5.3|5.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000913"><span class="fore-stock-name">钱江摩托</span><span class="fore-stock-spell displaynone">000913QJMT</span></a>|<span class="fore-stock-code">sz000913</span>|0.31|7|6.6|6.6|0|4.7|4.7|4.7|4.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002084"><span class="fore-stock-name">海鸥卫浴</span><span class="fore-stock-spell displaynone">002084HOWY</span></a>|<span class="fore-stock-code">sz002084</span>|0.31|7|6.6|6.6|0|5.9|5.9|5.4|5.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300201"><span class="fore-stock-name">海伦哲</span><span class="fore-stock-spell displaynone">300201HLZ</span></a>|<span class="fore-stock-code">sz300201</span>|0.31|7|5.7|5.7|0|5.1|5.1|4.8|4.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300350"><span class="fore-stock-name">华鹏飞</span><span class="fore-stock-spell displaynone">300350HPF</span></a>|<span class="fore-stock-code">sz300350</span>|0.31|7|6.4|6.4|0|4.3|4.3|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600855"><span class="fore-stock-name">航天长峰</span><span class="fore-stock-spell displaynone">600855HTCF</span></a>|<span class="fore-stock-code">sh600855</span>|0.3|7|5.5|5.5|0|5.8|5.8|6.5|6.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000690"><span class="fore-stock-name">宝新能源</span><span class="fore-stock-spell displaynone">000690BXNY</span></a>|<span class="fore-stock-code">sz000690</span>|0.3|7|5.9|5.9|0|5.5|5.5|5.8|5.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000693"><span class="fore-stock-name">华泽钴镍</span><span class="fore-stock-spell displaynone">000693HZGN</span></a>|<span class="fore-stock-code">sz000693</span>|0.3|7|5.2|5.2|0|6.6|6.6|5.6|5.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000975"><span class="fore-stock-name">银泰资源</span><span class="fore-stock-spell displaynone">000975YTZY</span></a>|<span class="fore-stock-code">sz000975</span>|0.3|7|5.6|5.6|0|7|7|5.4|5.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002095"><span class="fore-stock-name">生意宝</span><span class="fore-stock-spell displaynone">002095SYB</span></a>|<span class="fore-stock-code">sz002095</span>|0.3|7|7.5|7.5|0|5.5|5.5|5.9|5.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002199"><span class="fore-stock-name">东晶电子</span><span class="fore-stock-spell displaynone">002199DJDZ</span></a>|<span class="fore-stock-code">sz002199</span>|0.3|4|2.7|2.7|0|4.9|4.9|4.6|4.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002458"><span class="fore-stock-name">益生股份</span><span class="fore-stock-spell displaynone">002458YSGF</span></a>|<span class="fore-stock-code">sz002458</span>|0.3|7|3.1|3.1|0|4.8|4.8|6.2|6.2
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002487"><span class="fore-stock-name">大金重工</span><span class="fore-stock-spell displaynone">002487DJZG</span></a>|<span class="fore-stock-code">sz002487</span>|0.3|7|7|7|0|5.4|5.4|6.5|6.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002498"><span class="fore-stock-name">汉缆股份</span><span class="fore-stock-spell displaynone">002498HLGF</span></a>|<span class="fore-stock-code">sz002498</span>|0.3|7|8.6|8.6|0|4.9|4.9|5|5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002504"><span class="fore-stock-name">东光微电</span><span class="fore-stock-spell displaynone">002504DGWD</span></a>|<span class="fore-stock-code">sz002504</span>|0.3|7|6.8|6.8|0|7.1|7.1|6.7|6.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002580"><span class="fore-stock-name">圣阳股份</span><span class="fore-stock-spell displaynone">002580SYGF</span></a>|<span class="fore-stock-code">sz002580</span>|0.3|7|9.2|9.2|0|6.2|6.2|6.4|6.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002726"><span class="fore-stock-name">龙大肉食</span><span class="fore-stock-spell displaynone">002726LDRS</span></a>|<span class="fore-stock-code">sz002726</span>|0.3|7|5.8|5.8|0|4.2|4.2|4.8|4.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300085"><span class="fore-stock-name">银之杰</span><span class="fore-stock-spell displaynone">300085YZJ</span></a>|<span class="fore-stock-code">sz300085</span>|0.3|7|9|9|0|5.8|5.8|6.4|6.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300221"><span class="fore-stock-name">银禧科技</span><span class="fore-stock-spell displaynone">300221YXKJ</span></a>|<span class="fore-stock-code">sz300221</span>|0.3|7|7.1|7.1|0|6.5|6.5|5.8|5.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300253"><span class="fore-stock-name">卫宁软件</span><span class="fore-stock-spell displaynone">300253WNRJ</span></a>|<span class="fore-stock-code">sz300253</span>|0.3|7|6.2|6.2|0|6.2|6.2|5.4|5.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300255"><span class="fore-stock-name">常山药业</span><span class="fore-stock-spell displaynone">300255CSYY</span></a>|<span class="fore-stock-code">sz300255</span>|0.3|7|6.1|6.1|0|5.3|5.3|6.1|6.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600185"><span class="fore-stock-name">格力地产</span><span class="fore-stock-spell displaynone">600185GLDC</span></a>|<span class="fore-stock-code">sh600185</span>|0.29|7|5.8|5.8|0|7.3|7.3|5.5|5.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600487"><span class="fore-stock-name">亨通光电</span><span class="fore-stock-spell displaynone">600487HTGD</span></a>|<span class="fore-stock-code">sh600487</span>|0.29|7|6.4|6.4|0|5.7|5.7|5.7|5.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600570"><span class="fore-stock-name">恒生电子</span><span class="fore-stock-spell displaynone">600570HSDZ</span></a>|<span class="fore-stock-code">sh600570</span>|0.29|7|5|5|0|7|7|5.4|5.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000060"><span class="fore-stock-name">中金岭南</span><span class="fore-stock-spell displaynone">000060ZJLN</span></a>|<span class="fore-stock-code">sz000060</span>|0.29|7|2.3|2.3|0|6.5|6.5|4.8|4.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000536"><span class="fore-stock-name">华映科技</span><span class="fore-stock-spell displaynone">000536HYKJ</span></a>|<span class="fore-stock-code">sz000536</span>|0.29|5|5.6|5.6|0|5.4|5.4|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000592"><span class="fore-stock-name">平潭发展</span><span class="fore-stock-spell displaynone">000592PTFZ</span></a>|<span class="fore-stock-code">sz000592</span>|0.29|7|5.5|5.5|0|6.4|6.4|5.6|5.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000687"><span class="fore-stock-name">恒天天鹅</span><span class="fore-stock-spell displaynone">000687HTTE</span></a>|<span class="fore-stock-code">sz000687</span>|0.29|7|6.1|6.1|0|4.8|4.8|6|6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000751"><span class="fore-stock-name">锌业股份</span><span class="fore-stock-spell displaynone">000751XYGF</span></a>|<span class="fore-stock-code">sz000751</span>|0.29|7|5.5|5.5|0|6.3|6.3|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000766"><span class="fore-stock-name">通化金马</span><span class="fore-stock-spell displaynone">000766THJM</span></a>|<span class="fore-stock-code">sz000766</span>|0.29|7|5.6|5.6|0|4.4|4.4|5.7|5.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002196"><span class="fore-stock-name">方正电机</span><span class="fore-stock-spell displaynone">002196FZDJ</span></a>|<span class="fore-stock-code">sz002196</span>|0.29|7|8.4|8.4|0|6.6|6.6|6.4|6.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002217"><span class="fore-stock-name">合力泰</span><span class="fore-stock-spell displaynone">002217HLT</span></a>|<span class="fore-stock-code">sz002217</span>|0.29|7|6.4|6.4|0|7.2|7.2|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002312"><span class="fore-stock-name">三泰控股</span><span class="fore-stock-spell displaynone">002312STKG</span></a>|<span class="fore-stock-code">sz002312</span>|0.29|7|4.1|4.1|0|5.1|5.1|4.5|4.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002585"><span class="fore-stock-name">双星新材</span><span class="fore-stock-spell displaynone">002585SXXC</span></a>|<span class="fore-stock-code">sz002585</span>|0.29|7|7.4|7.4|0|4.8|4.8|5.5|5.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002611"><span class="fore-stock-name">东方精工</span><span class="fore-stock-spell displaynone">002611DFJG</span></a>|<span class="fore-stock-code">sz002611</span>|0.29|7|5.5|5.5|0|5.3|5.3|4.9|4.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002623"><span class="fore-stock-name">亚玛顿</span><span class="fore-stock-spell displaynone">002623YMD</span></a>|<span class="fore-stock-code">sz002623</span>|0.29|7|9.4|9.4|0|6.3|6.3|6.4|6.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002640"><span class="fore-stock-name">跨境通</span><span class="fore-stock-spell displaynone">002640KJT</span></a>|<span class="fore-stock-code">sz002640</span>|0.29|7|7.2|7.2|0|4.7|4.7|5.9|5.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300018"><span class="fore-stock-name">中元华电</span><span class="fore-stock-spell displaynone">300018ZYHD</span></a>|<span class="fore-stock-code">sz300018</span>|0.29|7|6.1|6.1|0|5.6|5.6|5.3|5.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300092"><span class="fore-stock-name">科新机电</span><span class="fore-stock-spell displaynone">300092KXJD</span></a>|<span class="fore-stock-code">sz300092</span>|0.29|7|4.4|4.4|0|4.9|4.9|4|4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300378"><span class="fore-stock-name">鼎捷软件</span><span class="fore-stock-spell displaynone">300378DJRJ</span></a>|<span class="fore-stock-code">sz300378</span>|0.29|7|4.7|4.7|0|6.6|6.6|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300438"><span class="fore-stock-name">鹏辉能源</span><span class="fore-stock-spell displaynone">300438PHNY</span></a>|<span class="fore-stock-code">sz300438</span>|0.29|7|6.4|6.4|0|6.8|6.8|6.5|6.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600497"><span class="fore-stock-name">驰宏锌锗</span><span class="fore-stock-spell displaynone">600497CHXZ</span></a>|<span class="fore-stock-code">sh600497</span>|0.28|7|5.5|5.5|0|8|8|5.7|5.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600662"><span class="fore-stock-name">强生控股</span><span class="fore-stock-spell displaynone">600662QSKG</span></a>|<span class="fore-stock-code">sh600662</span>|0.28|7|5.5|5.5|0|6.6|6.6|4.5|4.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600730"><span class="fore-stock-name">中国高科</span><span class="fore-stock-spell displaynone">600730ZGGK</span></a>|<span class="fore-stock-code">sh600730</span>|0.28|7|5.4|5.4|0|5.6|5.6|6|6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh601012"><span class="fore-stock-name">隆基股份</span><span class="fore-stock-spell displaynone">601012LJGF</span></a>|<span class="fore-stock-code">sh601012</span>|0.28|7|5.5|5.5|0|4.9|4.9|5.4|5.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh601313"><span class="fore-stock-name">江南嘉捷</span><span class="fore-stock-spell displaynone">601313JNJJ</span></a>|<span class="fore-stock-code">sh601313</span>|0.28|7|5.5|5.5|0|7.2|7.2|6.3|6.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh601908"><span class="fore-stock-name">京运通</span><span class="fore-stock-spell displaynone">601908JYT</span></a>|<span class="fore-stock-code">sh601908</span>|0.28|7|6.1|6.1|0|7|7|6.1|6.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh603085"><span class="fore-stock-name">天成自控</span><span class="fore-stock-spell displaynone">603085TCZK</span></a>|<span class="fore-stock-code">sh603085</span>|0.28|7|5.5|5.5|0|4.5|4.5|3.7|3.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh603338"><span class="fore-stock-name">浙江鼎力</span><span class="fore-stock-spell displaynone">603338ZJDL</span></a>|<span class="fore-stock-code">sh603338</span>|0.28|7|5.9|5.9|0|5.8|5.8|6|6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002053"><span class="fore-stock-name">云南盐化</span><span class="fore-stock-spell displaynone">002053YNYH</span></a>|<span class="fore-stock-code">sz002053</span>|0.28|7|8.8|8.8|0|6.8|6.8|6.8|6.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002098"><span class="fore-stock-name">浔兴股份</span><span class="fore-stock-spell displaynone">002098XXGF</span></a>|<span class="fore-stock-code">sz002098</span>|0.28|7|6.6|6.6|0|5.7|5.7|6.2|6.2
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002170"><span class="fore-stock-name">芭田股份</span><span class="fore-stock-spell displaynone">002170BTGF</span></a>|<span class="fore-stock-code">sz002170</span>|0.28|7|4.3|4.3|0|6.5|6.5|5|5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002232"><span class="fore-stock-name">启明信息</span><span class="fore-stock-spell displaynone">002232QMXX</span></a>|<span class="fore-stock-code">sz002232</span>|0.28|7|3.3|3.3|0|5.2|5.2|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002246"><span class="fore-stock-name">北化股份</span><span class="fore-stock-spell displaynone">002246BHGF</span></a>|<span class="fore-stock-code">sz002246</span>|0.28|7|4.8|4.8|0|4.6|4.6|6|6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002281"><span class="fore-stock-name">光迅科技</span><span class="fore-stock-spell displaynone">002281GXKJ</span></a>|<span class="fore-stock-code">sz002281</span>|0.28|7|9.2|9.2|0|5.9|5.9|7.2|7.2
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002318"><span class="fore-stock-name">久立特材</span><span class="fore-stock-spell displaynone">002318JLTC</span></a>|<span class="fore-stock-code">sz002318</span>|0.28|7|4.2|4.2|0|6.4|6.4|4.6|4.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002363"><span class="fore-stock-name">隆基机械</span><span class="fore-stock-spell displaynone">002363LJJX</span></a>|<span class="fore-stock-code">sz002363</span>|0.28|7|7.4|7.4|0|5.6|5.6|6|6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002520"><span class="fore-stock-name">日发精机</span><span class="fore-stock-spell displaynone">002520RFJJ</span></a>|<span class="fore-stock-code">sz002520</span>|0.28|7|5.6|5.6|0|6.3|6.3|5.9|5.9
